,BillNumber,BillTitle,BusinessAuthor,BusinessNumber,BusinessShortNumber,BusinessTitle,ID,IdLegislativePeriod,IdSession,Language,MeaningNo,MeaningYes,RegistrationNumber,SessionName,Subject,VoteEnd
8874,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14885,49,4916,FR,Proposition de la minorité II Rösti,Proposition de la minorité I Favre Laurent,11145,Session d'hiver 2014,"Art. 22, al. 1",2014-12-02T10:54:45.323
8875,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14886,49,4916,FR,Proposition de la minorité V Wasserfallen,Proposition de la minorité I Favre Laurent,11146,Session d'hiver 2014,"Art. 22, al. 3",2014-12-02T10:55:30.7
8876,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14887,49,4916,FR,Concept de la minorité I Favre Laurent,Concept de la majorité,11147,Session d'hiver 2014,"Art. 22, al. 1, 2, 2bis, 3, 4, 5, et 7",2014-12-02T10:56:46.463
8877,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14888,49,4916,FR,Proposition de la minorité Nussbaumer,Proposition de la majorité,11148,Session d'hiver 2014,"Art. 22, al. 6",2014-12-02T10:57:40
8878,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14889,49,4916,FR,Proposition de la minorité Rösti,Proposition de la majorité,11149,Session d'hiver 2014,Art. 23,2014-12-02T10:58:31.573
8879,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14890,49,4916,FR,Proposition de la minorité I Fässler Daniel,Proposition de la majorité,11150,Session d'hiver 2014,"Art. 28, al. 1, let. b, ch. 2",2014-12-02T12:42:45.043
8880,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14891,49,4916,FR,Proposition de la minorité II Knecht,Proposition de la minorité I Fässler Daniel,11151,Session d'hiver 2014,"Art. 27, al. 1",2014-12-02T11:00:21.503
8881,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14892,49,4916,FR,Proposition de la minorité I Fässler Daniel,Proposition de la majorité,11152,Session d'hiver 2014,Art. 25 à 27,2014-12-02T11:01:20.81
8882,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14893,49,4916,FR,Proposition de la minorité Knecht,Résultats des votes précédents,11153,Session d'hiver 2014,Art. 19 à 27,2014-12-02T11:02:15.75
8883,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14894,49,4916,FR,Proposition von Siebenthal,Proposition de la commission,11154,Session d'hiver 2014,"Art. 28, al. 1, let. c",2014-12-02T12:43:29.423
8884,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14895,49,4916,FR,Proposition de la minorité Knecht,Proposition de la majorité,11155,Session d'hiver 2014,"Art. 29, al. 1",2014-12-02T12:44:14.49
8885,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14896,49,4916,FR,Proposition de la minorité Favre Laurent,Proposition de la majorité,11156,Session d'hiver 2014,"Art. 30, al. 1",2014-12-02T12:44:52.127
8886,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14897,49,4916,FR,Proposition de la minorité Nussbaumer,Proposition de la majorité,11157,Session d'hiver 2014,"Art. 33, al. 3, let. f",2014-12-02T12:46:21.547
8887,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14898,49,4916,FR,Proposition de la minorité Knecht,Résultat des votes précédents,11158,Session d'hiver 2014,Art. 28 à 33,2014-12-02T12:47:24.067
8888,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14899,49,4916,FR,Proposition de la minorité I Favre Laurent,Proposition de la majorité,11159,Session d'hiver 2014,Art. 34,2014-12-02T12:48:31.573
8889,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14900,49,4916,FR,Proposition de la minorité II Knecht,Proposition de la majorité,11160,Session d'hiver 2014,Art. 34,2014-12-02T12:49:07.097
8890,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14901,49,4916,FR,Proposition de la minorité Bourgeois,Proposition de la majorité,11161,Session d'hiver 2014,"Art. 35, al. 1",2014-12-02T12:49:54.18
8891,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14902,49,4916,FR,Proposition de la minorité Knecht,Proposition de la majorité,11162,Session d'hiver 2014,"Art. 37, al. 1 et 3",2014-12-02T12:50:44.21
8892,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14903,49,4916,FR,,,11163,Session d'hiver 2014,"Art. 37, al. 3 (frein aux dépenses)",2014-12-02T12:51:40.56
8893,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14904,49,4916,FR,Proposition de la minorité Knecht,Proposition de la majorité,11164,Session d'hiver 2014,"Art. 40, al. 1",2014-12-02T12:52:27.197
8894,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14905,49,4916,FR,Proposition de la minorité II Girod,Proposition de la minorité I Knecht,11165,Session d'hiver 2014,Art. 41,2014-12-02T12:53:25.437
8895,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14906,49,4916,FR,,Proposition de la majorité,11166,Session d'hiver 2014,Art. 41,2014-12-02T12:54:09.8
8896,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14907,49,4916,FR,Proposition de la minorité Rösti,Proposition de la majorité,11167,Session d'hiver 2014,"Art. 45, al. 1, 2 ,4 et 5",2014-12-03T09:47:13.85
8897,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14909,49,4916,FR,Proposition de la minorité I Knecht,Proposition de la majorité,11169,Session d'hiver 2014,"Art. 46, al. 2 et al. 3, let. a",2014-12-03T09:49:53.327
8898,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14910,49,4916,FR,Proposition de la minorité II Badran Jacqueline,Proposition de la majorité,11170,Session d'hiver 2014,"Art. 46, al. 3, let. c",2014-12-03T09:50:44.557
8899,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14911,49,4916,FR,Proposition de la minorité III Bäumle,Proposition de la majorité,11171,Session d'hiver 2014,"Art. 46, al. 3, let. d",2014-12-03T09:51:28.017
8900,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14912,49,4916,FR,Proposition de la minorité IV Wasserfallen,Proposition de la majorité,11172,Session d'hiver 2014,"Art. 46, al. 3, let. e, f, g et h",2014-12-03T09:52:20.537
8901,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14913,49,4916,FR,Proposition de la minorité IV Wasserfallen,Proposition de la majorité,11173,Session d'hiver 2014,"Art. 46, al. 3, let. fbis",2014-12-03T09:53:06.573
8902,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14915,49,4916,FR,Proposition de la minorité VII Jans,Proposition de la majorité,11175,Session d'hiver 2014,"Art. 46, al. 4",2014-12-03T09:54:33.073
8903,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14916,49,4916,FR,Proposition de la minorité VI Knecht,Proposition de la majorité,11176,Session d'hiver 2014,"Art. 46, al. 4",2014-12-03T09:55:14.163
8904,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14917,49,4916,FR,Proposition de la minorité IX Semadeni,Proposition de la majorité,11177,Session d'hiver 2014,"Art. 46, al. 6",2014-12-03T09:56:09.8
8905,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14918,49,4916,FR,Proposition de la minorité Müller-Altermatt/Vogler,Proposition de la majorité,11178,Session d'hiver 2014,"Art. 47, al. 2 et 3",2014-12-03T09:57:02.31
8906,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14920,49,4916,FR,Concept de la minorité I Grunder,Concept de la majorité,11180,Session d'hiver 2014,"Art. 48 à 52 (vaut également pour l'art. 72, al. 1, let. 3 et l'art 76b)",2014-12-03T09:58:30.14
8907,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14921,49,4916,FR,Proposition de la minorité Müri,Proposition de la majorité,11181,Session d'hiver 2014,"Art. 53, al. 1",2014-12-03T09:59:16.903
8908,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14922,49,4916,FR,Proposition de la minorité Müri,Proposition de la majorité,11182,Session d'hiver 2014,Art. 54,2014-12-03T10:00:06.04
8909,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14923,49,4916,FR,Proposition de la minorité Müri,Proposition de la majorité,11183,Session d'hiver 2014,"Art. 55, al. 1",2014-12-03T10:00:46.87
8910,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14924,49,4916,FR,Proposition de la minorité Müri,Proposition de la majorité,11184,Session d'hiver 2014,"Art. 55, al. 3",2014-12-03T10:01:32.703
8911,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14925,49,4916,FR,Proposition de la minorité II Buttet,Proposition de la minorité I Badran Jacqueline,11185,Session d'hiver 2014,"Art. 58, al. 3",2014-12-03T10:03:07.48
8912,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14926,49,4916,FR,Proposition de la minorité II Buttet,Proposition de la majorité,11186,Session d'hiver 2014,"Art. 58, al. 3",2014-12-03T10:03:53.65
8913,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14927,49,4916,FR,Proposition de la minorité III Müri,Proposition de la majorité,11187,Session d'hiver 2014,"Art. 58, al. 3",2014-12-03T10:04:32.383
8914,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14928,49,4916,FR,Proposition de la minorité Müri,Proposition de la majorité,11188,Session d'hiver 2014,"Art. 58, al. 5",2014-12-03T10:05:12.22
8915,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14929,49,4916,FR,Proposition de la minorité Müri,Proposition de la majorité,11189,Session d'hiver 2014,"Art. 59, al. 2",2014-12-03T10:06:00.267
8916,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14930,49,4916,FR,Proposition de la minorité Müri,Proposition de la majorité,11190,Session d'hiver 2014,"Art. 59, al. 4",2014-12-03T10:06:56.38
8917,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14931,49,4916,FR,Proposition du Conseil fédéral,Proposition de la majorité,11191,Session d'hiver 2014,"Art. 46, al .1",2014-12-03T09:48:36.653
8918,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14932,49,4916,FR,Proposition de la minorité Knecht,Proposition de la majorité,11192,Session d'hiver 2014,"Art. 46, al. 1",2014-12-03T09:49:12.897
8919,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14933,49,4916,FR,Proposition de la minorité Knecht,Proposition de la majorité,11193,Session d'hiver 2014,Art. 60,2014-12-04T09:53:07.23
8920,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14934,49,4916,FR,Proposition de la minorité Vogler,Proposition de la majorité,11194,Session d'hiver 2014,"Art. 61, al. 4",2014-12-04T09:54:01.087
8921,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14935,49,4916,FR,Proposition de la minorité Knecht,Proposition de la majorité,11195,Session d'hiver 2014,Art. 65,2014-12-04T09:55:39.637
8922,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14936,49,4916,FR,Proposition de la minorité Wasserfallen,Proposition de la majorité,11196,Session d'hiver 2014,"Art. 74, al. 6",2014-12-04T09:57:54.11
8923,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14937,49,4916,FR,Proposition de la minorité Wobmann,Proposition de la commission,11197,Session d'hiver 2014,"Art. 79, al. 1",2014-12-04T09:59:00.32
8924,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14938,49,4916,FR,Proposition de la minorité Fässler Daniel,Proposition de la majorité,11198,Session d'hiver 2014,"Art. 79, al. 2",2014-12-04T09:59:40.58
8925,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14939,49,4916,FR,Proposition du Conseil fédéral,Proposition de la majorité,11199,Session d'hiver 2014,Art. 65,2014-12-04T09:55:05.92
8926,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14940,49,4916,FR,Proposition de la minorité Knecht,Proposition de la majorité,11200,Session d'hiver 2014,"Annexe, 1. LTF, art. 83, let. w",2014-12-04T12:23:20.613
8927,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14941,49,4916,FR,Proposition de la minorité Wobmann,Proposition de la majorité,11201,Session d'hiver 2014,"Annexe, 2. Loi sur le CO2, art. 10, al. 2",2014-12-04T12:24:10.5
8928,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14942,49,4916,FR,Proposition de la minorité Wobmann,Proposition de la majorité,11202,Session d'hiver 2014,"Annexe, 2. Loi sur le CO2, art. 10a",2014-12-04T12:24:52.607
8929,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14943,49,4916,FR,Proposition de la minorité Wobmann,Proposition de la majorité,11203,Session d'hiver 2014,"Annexe, 2. Loi sur le CO2, art. 10b",2014-12-04T12:25:27.797
8930,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14944,49,4916,FR,Proposition de la minorité Wasserfallen,Proposition de la majorité,11204,Session d'hiver 2014,"Annexe, 2. Loi sur le CO2, art. 11, al .1",2014-12-04T12:26:07.897
8931,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14945,49,4916,FR,Proposition de la minorité I Wobmann,Proposition de la majorité,11205,Session d'hiver 2014,"Annexe, 2. Loi sur le CO2, art. 13, al. 1",2014-12-04T12:26:53.933
8932,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14946,49,4916,FR,Proposition de la minorité II Wobmann,Proposition de la majorité,11206,Session d'hiver 2014,"Annexe, 2. Loi sur le CO2, art. 13, al. 2 et 6",2014-12-04T12:27:31.68
8933,1,Arrêté fédéral I concernant le budget pour l'an 2015,,20140041,14.041,Budget 2015,14948,49,4916,FR,Proposition de la minorité Schibli,Proposition de la majorité,11208,Session d'hiver 2014,1 Autorité et Tribunaux; 101 Assemblée fédérale; A2101.0108 Relations internationales,2014-12-04T08:43:52.14
8934,1,Arrêté fédéral I concernant le budget pour l'an 2015,,20140041,14.041,Budget 2015,14949,49,4916,FR,Proposition de la minorité Carobbio Guscetti,Proposition de la majorité,11209,Session d'hiver 2014,3 DFI; 318 Office fédéral des assurances sociales; A2310.0333 Organisations familiales faîtieres,2014-12-04T08:44:49.777
8935,1,Arrêté fédéral I concernant le budget pour l'an 2015,,20140041,14.041,Budget 2015,14950,49,4916,FR,Proposition de la minorité Hadorn,Proposition de la majorité,11210,Session d'hiver 2014,5 DDPS; 504 Office fédéral du sport: A6210.0124 Acitivtés J+S et formation des cadres,2014-12-04T08:45:43.857
8936,1,Arrêté fédéral I concernant le budget pour l'an 2015,,20140041,14.041,Budget 2015,14951,49,4916,FR,Proposition de la minorité Kiener Nellen,Proposition de la majorité,11211,Session d'hiver 2014,6 DFF; 606 Administration fédérale des douanes; A2310.0211 Contrib. à l'exportation de produits agricoles transformés,2014-12-04T09:38:36.95
8937,1,Arrêté fédéral I concernant le budget pour l'an 2015,,20140041,14.041,Budget 2015,14952,49,4916,FR,Proposition de la minorité Fischer Roland,Proposition de la majorité,11212,Session d'hiver 2014,7 DEFR; 708 Office fédéral de l'agriculture; A2310.0147 Aides à la production végétale,2014-12-04T09:39:33.063
8938,1,Arrêté fédéral I concernant le budget pour l'an 2015,,20140041,14.041,Budget 2015,14953,49,4916,FR,Proposition de la minorité Fischer Roland,Proposition de la majorité,11213,Session d'hiver 2014,7 DEFR; 708 Office fédéral de l'agriculture; A4200.0111 Paiements directs versés dans l'agriculture,2014-12-04T09:40:28.71
8939,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14955,49,4916,FR,Proposition de la minorité II Knecht,Proposition de la majorité,11215,Session d'hiver 2014,"Annexe, 2. Loi sur le CO2, art. 29, al. 2",2014-12-04T12:29:05.48
8940,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14956,49,4916,FR,Proposition de la minorité III Fässler Daniel,Proposition de la majorité,11216,Session d'hiver 2014,"Annexe, 2. Loi sur le CO2, art. 29, titre et al. 3",2014-12-04T12:29:53.03
8941,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14957,49,4916,FR,Proposition de la minorité Wasserfallen,Proposition de la majorité,11217,Session d'hiver 2014,"Annexe, 2. Loi sur le CO2, art. 31, al. 1, 2, 2bis et 4",2014-12-04T12:30:44.987
8942,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14958,49,4916,FR,Proposition de la minorité Vogler,Proposition de la majorité,11218,Session d'hiver 2014,"Annexe, 2. Loi sur le CO2, art. 32, al. 1, let. b",2014-12-04T12:32:10.93
8943,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14959,49,4916,FR,Proposition de la minorité Vogler,Proposition de la majorité,11219,Session d'hiver 2014,"Annexe, 2. Loi sur le CO2, art. 32b, al. 1 et b",2014-12-04T12:33:05.193
8944,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14960,49,4916,FR,Proposition de la minorité Girod,Résultat des votes précédents,11220,Session d'hiver 2014,"Annexe, 2. Loi sur le CO2, art. 32a et 32b",2014-12-04T12:34:11.117
8945,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14961,49,4916,FR,Proposition de la minorité II Knecht,Proposition de la majorité et de la minorité I Fässler Daniel,11221,Session d'hiver 2014,"Annexe, 2. Loi sur le CO2, art. 34, al. 1 - Vote sur la hauteur de la limite maximal du produit de la taxe sur le CO2 pour la réduction des émissions de CO2 des bâtiments",2014-12-04T12:36:50.033
8946,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14962,49,4916,FR,Proposition de la minorité I Fässler Daniel et de la minorité II Knecht,Proposition de la majorité,11222,Session d'hiver 2014,"Annexe, 2. Loi sur le CO2, art. 34, al. 1 - Vote sur le financement de diminution de la consommation d’électricité durant les mois d’hiver",2014-12-04T12:37:53.363
8947,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14963,49,4916,FR,Proposition de la minorité Fässler Daniel,Proposition de la majorité,11223,Session d'hiver 2014,"Annexe, 2. Loi sur le CO2, art. 34, al. 2, let. a",2014-12-04T12:38:34.397
8948,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14964,49,4916,FR,Rejeter la proposition Grossen Jürg,Adopter la proposition Grossen Jürg,11224,Session d'hiver 2014,"Annexe, 2. Loi sur le CO2, art. 37",2014-12-04T12:39:31.74
8949,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14965,49,4916,FR,Proposition de la minorité I Badran Jacqueline,Proposition de la majorité,11225,Session d'hiver 2014,"Annexe, 2a. LIFD, art. 31a, 32, al. 2, 2bis et 2ter, art. 67a et art. 205e",2014-12-04T12:40:51.737
8950,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14966,49,4916,FR,Proposition de la minorité II Schilliger,Proposition de la majorité,11226,Session d'hiver 2014,"Annexe, 2a. LIFD, art. 31a, 32, al. 2, 2bis et 2ter, art. 67a et art. 205e",2014-12-04T12:41:27.23
8951,1,Loi sur l’énergie (LEne),,20130074,13.074,"Stratégie énergétique 2050, premier volet. Pour la sortie programmée de l’énergie nucléaire (Initiative Sortir du nucléaire). Initiative populaire",14967,49,4916,FR,Proposition de la minorité I Badran Jacqueline,Proposition de la majorité,11227,Session d'hiver 2014,"Annexe, 2b, LIHD, art. 9, al. 3, let. a, al. 3bis à 3quinquies, art. 10, al. 1ter, art. 25, al. 1ter, art. 72q et art. 78f",2014-12-04T12:42:36.147
